# #id    turkerid    label    a1    a2
arg317750_arg213472	A1RJIVKK5GNIVL	a2	I thick that book are better than TV is it is better i can put you in a whole norther wold and it is educational	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better
arg213472_arg135650	A3QGFLKL2G6NJJ	a1	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better	If those who have actually read a book, then there is really no debate.
arg213472_arg135647	AXL8STMTF8Z21	a1	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better	Television is almost the exact same thing as books, the only difference is, you actually have to move your eyes for books
arg213472_arg213294	AXL8STMTF8Z21	a2	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better	Well, Books is better than T.V. because T.V. makes you eyes bad is kills imagination dead! Read 'Television' by Roald Dhal you'll know it all!!! :) :) :) :)
arg213472_arg345723	A3C3TQ8GNXO972	a2	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better	I love books, I love getting lost in them. They also improve your literature (so my English teacher said :P)
arg345719_arg213472	A1MV5M3IOQNSM0	equal	Have any of you noticed that those who are against books are the ones who have terrible arguments. Like that person who just said TV is awesome with many exclamation marks and in capitals. That clearly proves that books are much better than TV because it TV rots the brain.	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better
arg223675_arg213472	A3FFG1H4M30SZ6	equal	I think books are better as TV can cause obesity as many people just sit infront of it, it has been proven to cause violence and it reduces learning. Also, books increase someones imagination and creativity as they have to imagine things in the book for themselves. I am not completely against TV but I do believe that TV is very bad in large amounts and books are very good for people http://www.echoworld.com/B05/B0510/B0510TVBad.htm	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better
arg213472_arg213296	A1LXI23P7WQHRA	equal	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better	When you read a book you economize your money. I would like to mention that when you read a book, you do not need to buy any devices for reading and it is not necessary to use electricity.
arg213472_arg273350	A1VGZ2K3HF66TE	a2	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better	Books are better than TV because books have each and every detail briefly . we get to read books like story books , fairy tales, ghost stories etc these books help us in bringing imaginary power in us . In TV only some points are explained and sometimes we cant remember it easily but in books if we forget anything we can now and then read it .At last I only want to tell that books are much and much better than TV .
arg213472_arg135560	A3TQLPWV61K8Z0	a1	books is well better than tv because it is cheaper to buy a book if you wanted to buy a tv it would be really dear and you have to buy a tv licence books can help you learn a lot of the stuff on tv is either violent or not right for kids so books are well better	books are always better than tv coz. books give more knowledge than tv does.
